ID,DATE,QUALITY,MIN_5CM,MIN_2M,MEAN_2M,MAX_2M,REL_HUMIDITY,MEAN_WIND_STRENGTH,MAX_WIND_SPEED,SUNSHINE,MEAN_CLOUDINESS,PRECIPITATION,MEAN_PRESSURE
5100,2021-05-18,1,5.3,6.7,9.9,14.4,86.21,4,13,4.55,5.9,2.6,982.05,
5100,2021-05-19,1,4.7,5.9,9.5,15.2,85,2.9,12.5,4.233,6.8,3.2,985.62,
5100,2021-05-20,1,7.3,7.8,12,15.8,71.67,4.1,12.2,5.133,7,0,987.13,
5100,2021-05-21,1,6.5,7.8,12.8,16.8,61.67,8.3,19.7,4.283,6.2,7.3,975.87,
5100,2021-05-22,1,5.9,7.4,10,14.8,79.08,7.7,18.5,4.1,6.4,2.3,976.15,
5100,2021-05-23,1,5.5,7.2,11.1,16.2,71,5.6,14.3,6.7,4.8,0.1,982.9,
5100,2021-05-24,1,4.6,7.2,10.4,15,78.5,5.6,19.7,4.167,5.1,6.2,979.37,
5100,2021-05-25,1,6.2,6.6,8.7,14.2,82.71,7.9,18.9,2.133,7.3,9.7,983.56,
5100,2021-05-26,1,5,6.6,9.4,12.6,90.79,4.5,14,2.083,6.2,13.2,981.8,
5100,2021-05-27,1,4.5,6,10.7,15.4,79.63,3.5,11.1,3.067,6.3,0.4,987,
5100,2021-05-28,1,3.2,4.9,12.6,19,66.29,2.4,9.2,12.4,5.3,0,990.32,
5100,2021-05-29,1,4.8,6.6,14.5,20.9,59.25,3.7,10.2,14.7,1,0,991.71,
5100,2021-05-30,1,6.1,8.3,15.3,21.4,55.46,4.2,11.4,15,0.4,0,992.31,
5100,2021-05-31,1,6.5,8.8,16.3,22.7,50.17,3.5,10.3,15.467,0,0,988.55,
5100,2021-06-01,1,6.2,9.4,17.9,24.5,46.29,3.3,10.5,15.617,0,0,984.09,
5100,2021-06-02,1,6.9,9.2,18.6,27.9,63.54,2.8,10.5,11.15,3,5.3,983.4,
5100,2021-06-03,1,15.3,15.8,19.8,26,76.96,1.8,7.3,2.817,7.5,0,988.08,
5100,2021-06-04,1,13.6,14.7,19.3,27.7,82.04,2.2,13.9,6.3,4.9,0.2,988.15,
5100,2021-06-05,1,14,14.3,16.7,19.9,87.96,1.7,7,0.1,7.8,0.8,988.86,
5100,2021-06-06,1,12.6,13.8,15.5,18,81.21,2.3,8,0.35,7.8,0,990.74,
5100,2021-06-07,1,11.1,13.2,16.7,20.9,79.96,2.3,7.7,1.333,7.6,0,990.16,
5100,2021-06-08,1,12,13.6,18.6,24.2,73.29,2.6,7.4,4.883,7.1,0,989.95,
5100,2021-06-09,1,10.9,12.2,20.1,26.3,66,2,6.5,13.783,2.4,0,989.42,
5100,2021-06-10,1,12,13.9,21.1,27.4,59.08,2,7.6,14.817,0.7,0,988.85,
5100,2021-06-11,1,12,13.8,21.8,28.7,58.92,1.7,6.9,12.783,2.3,0,987.57,
5100,2021-06-12,1,12.9,14.6,19.4,23.9,65.75,2.7,9.4,11.517,4.5,0,989.35,
5100,2021-06-13,1,8.4,10.8,17.8,24.7,53.88,3,8,15.7,0,0,993.73,
5371,2019-12-12,3,-3.8,-3.4,-1.8,-0.9,98.96,8.1,20.6,0,8,1.1,893.62,
5371,2019-12-13,3,-4.6,-4.3,-2.3,-0.1,98.38,12.7,25.9,0,7.9,19.3,876.5,
5371,2019-12-14,3,-0.9,-1.3,-0.2,0.9,99.13,12.7,25.5,0,7.6,9.5,886.23,
5371,2019-12-15,3,-0.4,0.3,2,4.2,99.88,11,27.3,0,7.9,4,896.83,
5371,2019-12-16,3,0.9,1.5,4.1,6.2,96.83,9.8,15.7,0,7.8,0,901.73,
5371,2019-12-17,3,4,5.6,8.8,11.5,63.25,10.4,25.1,4.833,7.2,0.2,901.26,
5371,2019-12-18,3,0.6,2.3,4.9,8.7,96.67,7.6,17.8,0,7.3,1.2,909.05,
5371,2019-12-19,3,0.6,4.4,6.4,8.2,78,7.9,16.3,3.933,4,0,906.63,
5371,2019-12-20,3,2.7,3.1,6.5,10.1,74.71,10.8,20.9,2.25,6.1,1.7,890.22,
5371,2019-12-21,3,0.2,0.4,2.2,4.8,97.96,8.5,15.1,3.5,7.3,0.1,887.45,
5371,2019-12-22,3,-0.3,-0.1,1.6,3.2,99.96,9.3,17,0,7.9,11.3,882.9,
5371,2019-12-23,3,0.4,1,1.4,1.9,99.83,6.7,14.7,0,8,2.1,898.52,
5371,2019-12-24,3,0,0.1,1.4,2.5,100,9.3,17.5,0,7.8,11.8,904,
5371,2019-12-25,3,-0.2,-0.2,1.4,2.6,100,7.1,15.2,0,8,4.1,908.5,
5371,2019-12-26,3,-1.7,-1.5,-0.7,0.3,96.54,3.4,8.6,0.75,7.8,0,914.54,
5371,2019-12-27,3,-5.9,-3.9,-1.6,0,96.13,3.3,8.8,2.683,6.4,0,917.46,
5371,2019-12-28,3,-8.9,-5.7,-4.3,-1.5,88.38,2.6,7.1,5.367,7.7,0,927.51,
5371,2019-12-29,3,-8.8,-4.3,1.6,7.5,21.96,2.6,7.7,6.767,5.8,0,927.08,
5371,2019-12-30,3,-1.9,2,5,8.5,17.67,6.7,11.5,5.95,4.6,0,923.18,
5371,2019-12-31,3,-8.3,-4.1,0.1,4.8,76.75,5.5,11.3,0,5.5,0,921.82,
5371,2020-01-01,3,-7.9,-4.3,1.6,6.3,40.13,4.4,11.1,8,0,0,922.8,
5371,2020-01-02,3,-3.9,-2.6,0.8,3.8,72.75,8.4,14.5,4.35,3.9,0,917.7,
5371,2020-01-03,3,-0.2,-0.2,1.5,3.5,100,11.2,19.8,0,8,3.1,912.09,
5371,2020-01-04,3,-1.6,-1.7,-0.7,0.9,99.67,7.6,15.9,0,7.9,5.6,917.03,
5371,2020-01-05,3,-4.9,-3.5,-1.1,0,98.13,5.1,11.4,0.383,7.1,0.4,923.31,
5371,2020-01-06,3,-4.2,-1.6,-0.6,0.5,91.67,7.2,14.9,6.133,3.8,0,917.63,
5371,2020-01-07,3,-3.1,-3.3,-0.9,0.4,98.88,6.5,15.8,0,7.4,1,916.9,
5371,2020-01-08,3,-0.5,-0.3,1.7,4.1,98.17,8.5,15.2,0,8,10.7,917.11,
5371,2020-01-09,3,3,3.9,5.6,6.8,99.79,9.4,17.9,0,8,15.1,910.64,
5371,2020-01-10,3,-0.8,-0.7,2.8,4.7,99.71,9.9,18.7,0,7.8,4,910.29,
5371,2020-01-11,3,-4.3,-2.6,-1.6,0.3,95.46,6.8,12.4,2.717,7.5,0,920.7,
5371,2020-01-12,3,-3.9,-2.8,-1.6,0.1,98.75,10.1,17.6,1.3,7.8,0.1,915.08,
5371,2020-01-13,3,-0.6,0,0.4,1.5,100,7.3,14.9,0,7.9,0.2,911.5,
5371,2020-01-14,3,0.6,1.2,3.7,5.8,83.25,13.9,23,0.2,7.9,0,905.8,
5371,2020-01-15,3,2.2,4,5.4,8,74.88,11.9,19.6,6.967,6,0.2,909.75,
5371,2020-01-16,3,1.6,3.1,4.6,7.2,94.17,7.4,15.3,4.333,4.6,0.1,917.97,
5371,2020-01-17,3,-1.5,0.8,3.1,5.4,91.58,8.6,16.1,4.217,4.3,0.5,911.18,
5371,2020-01-18,3,-2.6,-2.5,-0.9,1.7,99.58,6.3,13.6,0,7.8,4.5,914.61,
5371,2020-01-19,3,-2.7,-2.7,-2,-1.4,98.25,5,8.9,0.033,8,0.7,923.81,
5371,2020-01-20,3,-9.1,-4.7,-2.7,-0.4,93.29,3.7,9.8,4.583,5.3,0,932.94,
5371,2020-01-21,3,-10.4,-4.8,-0.7,5.5,64.38,2.7,6.9,8.45,1.7,0,929.2,
5371,2020-01-22,3,-6,-2.5,-0.5,3,68.08,6,10.6,4.517,4.6,0,923.65,
5371,2020-01-23,3,-5.8,-3.5,-1.9,0.8,87.17,3.7,8.2,5.417,4.2,0,920.3,
5371,2020-01-24,3,-5.5,-2.9,1,6,61,3,7.3,8.483,2,0,913.25,
5371,2020-01-25,3,-1.7,1.1,2.6,5.3,59.67,4.6,8.2,6.467,6.9,0,911.82,
5371,2020-01-26,3,-3.5,0.5,2.1,4,90.38,5.5,10.5,0,7.9,0,909.8,
5371,2020-01-27,3,0,0.1,1.4,2.2,100,10.8,19.6,0,7.8,8.2,902.54,
5371,2020-01-28,3,-3.2,-3.1,-0.7,1.3,99.13,12.4,22.8,0.033,7.4,3,890.5,
5371,2020-01-29,3,-2.9,-2.9,-2.3,-1.6,98.25,8,17.8,0,7.9,4.6,898.75,
5371,2020-01-30,3,-1.7,-1.7,0.5,4.2,98,11.3,20.5,0,8,2.6,902.86,
5371,2020-01-31,3,3.7,4.1,6.3,6.8,99.71,11,22.9,0,7.9,0.1,902.65,
5371,2020-02-01,3,1.5,1.7,5.8,6.9,99.75,11,22.7,0,7.8,16.8,900.51,
5371,2020-02-02,3,0.2,0.3,3.8,7.3,97.54,10,19.8,0,7.8,6.3,902.43,
5371,2020-02-03,3,0,0.1,3.4,4.5,98.5,7.7,15.6,0.017,7.6,23.6,903.98,
5371,2020-02-04,3,-1.8,-2.2,-1.6,0.2,98.96,7.6,21.2,0,7.8,4.1,902.54,
5371,2020-02-05,3,-13.5,-5.1,-2.6,0.1,89.79,7.3,22.8,6.9,4.6,0,920.22,
5371,2020-02-06,3,-7.8,-4.5,-2.8,-1.2,93.38,4.6,10.2,0,7.6,0,920.55,
5371,2020-02-07,3,-5,-3.5,-2.7,-0.6,93.79,7.3,15.3,2.017,6.8,0,917.7,
5371,2020-02-08,3,-6.1,-3.3,0.7,3.8,81.54,6,13.5,7.367,4.8,0,914.42,
5371,2020-02-09,3,-0.8,0.9,4,6.9,84.88,15.7,32.5,0.283,7.3,10.6,904.75,
5371,2020-02-10,3,-0.7,-1,1.7,7.2,94.13,14.8,40.2,0.667,7.7,14.4,890.44,
5371,2020-02-11,3,-3.1,-3.6,-2.3,0.1,96.67,10.8,26,0.533,7.7,7.8,895.86,
5371,2020-02-12,3,-2.2,-3.4,-2.5,-1.3,96.71,11.2,22.1,0.5,7.5,1.6,904.58,
5371,2020-02-13,3,-2.7,-3.1,-1.5,0,98.63,10.9,23.2,0,7.8,7.8,900.56,
5371,2020-02-14,3,-0.2,-0.4,0.1,0.7,99.5,6.2,12.3,0,8,0.7,909.03,
5371,2020-02-15,3,0,0.6,2.2,5.2,88.29,10.9,21.5,5.35,7.3,0,912.95,
5371,2020-02-16,3,0,4.2,7.6,11,66.46,16.7,29.5,1.317,7.6,6.9,904.88,
5371,2020-02-17,3,0,0,2,7.6,98.96,10.4,19.6,0,7.6,3.5,907.39,
5371,2020-02-18,3,-1.3,-1.4,0,1.4,97,11.4,22.1,0,7.5,7.4,912.49,
5371,2020-02-19,3,-5.3,-3.1,-1.2,0.1,96.17,9,20.3,0.2,6.9,3.1,909.07,
5371,2020-02-20,3,-3.6,-2.5,0.1,1.6,98.17,10.6,20.5,0,7.8,7.4,908.87,
5371,2020-02-21,3,-1.7,-2.5,-1,0.5,93.25,9,20.8,0.233,7.7,0,914.6,
5371,2020-02-22,3,-3,-1.6,1.6,4.8,83.88,12.9,23.7,4.217,7.1,2.5,913.68,
5371,2020-02-23,3,-1.8,-1.2,4,6.1,99.67,14.1,31.9,0,8,15.6,907.48,
5371,2020-02-24,3,-2.4,-2.2,0.8,5.1,96.88,9.6,23.4,0,7.5,1.9,907.86,
5371,2020-02-25,3,-0.8,-0.6,2.1,4,99.38,10.5,20.3,0.933,7.3,9.6,893.79,
5371,2020-02-26,3,-3.1,-3.2,-2.4,-0.5,98.42,9.2,19.9,0,7.9,6.5,890.39,
5371,2020-02-27,3,-2.9,-3.3,-2.8,-2.1,97.08,8.2,15.5,0,7.8,11.6,893.24,
5371,2020-02-28,3,-1.5,-3.6,-2.7,-1,95.58,9,22,0.65,7.7,1.6,904.78,
5371,2020-02-29,3,-1.2,-1.9,2.1,5.7,95.04,13,24,2.983,7.3,5.7,892.89,
5371,2020-03-01,3,-0.5,0.3,1.6,4.3,89.38,11.7,22.3,1.517,7.6,7.2,890.2,
5371,2020-03-02,3,-2,-2,1,4.9,91.5,7.5,20.6,5.1,7.3,10.2,886.56,
5371,2020-03-03,3,-8.2,-3.4,-1.1,0.7,96.13,5.2,14.6,0.567,6.2,2.3,894.1,
5371,2020-03-04,3,-3.8,-2.5,-1.3,0.8,98.46,6.2,10.9,0.283,7.8,1.1,902.38,
5371,2020-03-05,3,-3.8,-2.1,-0.4,2.5,96.33,10.1,19.9,2.25,7.8,6.6,891.52,
5371,2020-03-06,3,-0.9,-1.2,0.2,2.5,100,9.5,18.2,0,7.8,11.7,887.22,
5371,2020-03-07,3,-3.7,-2.5,-1.4,-0.7,96.08,6.1,16,0.217,7.7,1.5,906.75,
5371,2020-03-08,3,-3.2,-1.7,1.1,3,93.13,9.3,15.2,1.417,7.8,4.2,907.79,
5371,2020-03-09,3,-1.5,-0.1,1.4,3.8,97.25,6,12.3,1.767,6.7,3.7,904.99,
5371,2020-03-10,3,-0.4,-0.6,2.2,6.9,100,12.6,25.3,0,7.8,20.3,901.85,
5371,2020-03-11,3,5.6,6.7,7.3,7.8,100,12.3,22.3,0,8,7.8,904.83,
5371,2020-03-12,3,-0.6,0.4,4.2,6.7,90.96,11.2,23.2,0.533,7,4.7,903.73,
5371,2020-03-13,3,-2.4,-1.5,0,2.9,91.08,8.6,18.3,1.217,7.3,2.5,908.14,
5371,2020-03-14,3,-7,-1.9,1.1,5.1,83.96,4.5,13.6,7.283,5.3,0,912.84,
5371,2020-03-15,3,-1.6,-0.8,3.2,8,70.54,10.5,16.3,10.533,6.6,0,910.22,
5371,2020-03-16,3,0.5,3.3,7.6,12.6,69.5,4.8,10.1,9.9,7,0,912.66,
5371,2020-03-17,3,0.9,4.4,6.7,10.1,79.42,3.8,8,4.633,6,0,920.3,
5371,2020-03-18,3,0,3.8,7.3,12.2,80.25,5.4,10.9,8.783,4.3,0,919.79,
5371,2020-03-19,3,-1.1,4.2,7.7,11.4,74.04,3,7.9,4.567,4.2,0,917.09,
5371,2020-03-20,3,-0.9,-0.9,4.9,10.3,89.54,5.2,14.1,1.517,7.7,0.3,914.41,
5371,2020-03-21,3,-5.1,-4,-1.8,-0.1,86.21,8.3,18.2,2.25,6.3,0.1,915.12,
5371,2020-03-22,3,-7.4,-6.5,-3.4,1.2,61.13,9.9,21.8,11.583,0,0,919.65,
5371,2020-03-23,3,-9.4,-8.4,-3.3,3.5,51.67,9.8,18.5,11.533,0,0,922.61,
5371,2020-03-24,3,-8.9,-7.6,-2,4.8,47.5,8.5,15.2,11.6,0,0,921.1,
5371,2020-03-25,3,-7.8,-6.4,-1.1,5.6,41.83,8.4,16.5,11.683,0,0,915.99,
5371,2020-03-26,3,-6.1,-4.7,0.2,6,59.21,8,18.2,10.967,2.7,0,911.47,
5371,2020-03-27,3,-1.4,0.4,6,11.7,56.08,7.1,17.1,11.35,1.6,0,910.21,
5371,2020-03-28,3,-1.4,0,6.5,10.9,56.67,6.4,11,11.783,0,0,911.15,
5371,2020-03-29,3,-7.7,-6.8,-2.1,1.2,94.17,8.5,16.7,1.317,7.8,0.9,912.83,
5371,2020-03-30,3,-9.9,-8.5,-3.6,2,69.29,5,12.5,9.583,3.2,0,916,
5371,2020-03-31,3,-9.4,-6.5,-2.9,0.5,72.38,4.4,9.7,6.633,4.5,0,916.55,
5371,2020-04-01,3,-9.9,-6.8,-0.3,6.2,52.29,2,6.5,12.267,0.7,0,911.04,
5371,2020-04-02,3,-6.3,-1.7,2.6,8.8,52.54,3.5,11.5,12.25,0.8,0,904.46,
5371,2020-04-03,3,-2.5,-1.3,1.6,5.7,84.79,4.1,9,0.2,6.7,0.2,907.1,
5371,2020-04-04,3,-5.6,-0.7,3.4,9.1,74.08,3.3,12.3,5.083,3.3,0,915.3,
5371,2020-04-05,3,0.4,1.8,7.6,14.7,53.71,10.6,19.1,12.417,0,0,916.44,
5371,2020-04-06,3,-0.3,4,10.9,17.5,43.38,5.8,19.6,12.533,0,0,916.21,
5371,2020-04-07,3,4.3,8,11.6,16.3,60.33,4.4,11.9,8,1.6,0,922.29,
5371,2020-04-08,3,3.7,8.3,13.1,18.2,40.42,5.2,12.6,12.45,0,0,919.13,
5371,2020-04-09,3,3.6,8.3,13,18.6,47.38,3.4,8.8,8.917,2.6,0,917.38,
5371,2020-04-10,3,0.3,5.6,10.2,15.3,54.75,4.7,10.4,12.6,3.3,0,917.81,
5371,2020-04-11,3,-2.8,2.6,9.9,16.3,40.67,2.9,6,12.917,4.6,0,916.86,
5371,2020-04-12,3,2.4,6.7,12.6,19.3,43.71,4.6,11.9,8.583,3.5,0,910.82,
5371,2020-04-13,3,-3.6,-2.4,4.8,10.9,61.92,7.1,15,7.317,4.1,0.1,908.81,
5371,2020-04-14,3,-5.1,-3.9,-0.4,4.4,65.75,5.8,12.8,4.6,4.2,0,914.15,
5371,2020-04-15,3,-4.9,-1.3,6.2,14.9,54.71,2.6,6.6,11.55,5.6,0,915.66,
5371,2020-04-16,3,2.7,6.3,12.2,18.5,42.88,4.7,10.7,13.15,4.1,0,911.5,
5371,2020-04-17,3,3.7,10,13.8,18.9,45.88,3,7.1,12.617,1.5,0,910.21,
5371,2020-04-18,3,4.7,8.8,12.9,17.7,63.04,3.6,9.3,4.3,6.8,0.4,909.73,
5371,2020-04-19,3,1.1,2.9,7.3,10.2,72.42,5.6,18.8,4.367,4.7,0,910.42,
5371,2020-04-20,3,-0.1,1.6,6.3,12.1,47.42,9.7,19.1,13.317,0,0,911.23,
5371,2020-04-21,3,0.6,2.3,8.1,14,45.63,10.8,20.4,13.367,0,0,910.9,
5371,2020-04-22,3,1.9,3.9,9.4,16.6,44.75,8.9,17.7,13.383,0,0,913,
5371,2020-04-23,3,2.5,4.4,10.8,18.7,44.04,6.4,14.7,13.367,0.5,0,913.25,
5371,2020-04-24,3,3.1,5.8,12,17.1,46.58,4.9,11.2,9.2,6.3,0,906.18,
5371,2020-04-25,3,-1.3,0.6,5.9,11.2,66.29,5.2,10.7,11.117,1.9,0,904.74,
5371,2020-04-26,3,-2.3,2.4,8.8,15.5,51.5,2.7,6.6,12.617,2.6,0,904.75,
5371,2020-04-27,3,1.6,5.4,11.7,18,43.96,4.4,11.8,12.617,2.5,0,903.46,
5371,2020-04-28,3,2.3,6.8,10,13.5,76.33,5.4,14.1,1.9,7.5,2.3,900.44,
5371,2020-04-29,3,3.8,5.9,8.2,13,86.58,6.3,15.5,2.783,6.6,1.3,901.02,
5371,2020-04-30,3,3.7,4,6.3,9.6,97.75,10.3,21.4,0.367,7.7,9.2,898.59,
5371,2020-05-01,3,2.1,2.6,4.5,7.8,98.46,9,19.6,1.3,7.4,12.5,897.05,
5371,2020-05-02,3,0.1,0.3,2.9,5.7,99.54,6.4,17.7,0.65,7.8,6.6,901.77,
5371,2020-05-03,3,1.1,2.4,5.4,10,84.5,3.3,8.1,3.4,7.5,0,910.38,
5371,2020-05-04,3,0,2.4,6.1,11.4,85.17,5.5,13,0.783,6.4,1.5,909.75,
5371,2020-05-05,3,-1.3,0.2,4.1,8.5,63.58,4.7,11.4,13.633,2,0,911.52,
5371,2020-05-06,3,-1.1,1.4,6.2,11.2,55.71,4.2,8.6,13.9,1.7,0,915.77,
5371,2020-05-07,3,2.2,4.7,10.4,16.6,46.71,3.4,7.4,14.067,1.8,0,916.21,
5371,2020-05-08,3,6.1,8.6,13.6,18.9,44.33,3.4,7.9,10.5,7.4,0,912.09,
5371,2020-05-09,3,6,9.7,13.4,18,55.25,5,9.5,4.917,7.7,0.2,908.07,
5371,2020-05-10,3,7.8,10.1,13.6,18.9,75.33,3.8,11.6,3.533,7.5,3.1,901.79,
5371,2020-05-11,3,-3.7,-2.9,1.4,10.9,99.17,10.7,20.9,0.9,7.1,14.4,899.64,
5371,2020-05-12,3,-4.5,-3.2,1.4,6.6,76.38,3.1,8,8.267,4.3,0,908.6,
5371,2020-05-13,3,-2.4,0.4,4.7,9.1,66.33,2.8,8.3,4.167,7.3,0,904.63,
5371,2020-05-14,3,0.3,1,3.7,8.1,83.58,5.4,9.8,6.133,5.1,0,908.5,
5371,2020-05-15,3,0.6,2.3,6.2,11.5,60.25,4.9,10.2,12.2,1.8,0,911.17,
5371,2020-05-16,3,-0.1,2.8,8.1,14.2,59.25,3.1,7.6,13.433,2,0,914.3,
5371,2020-05-17,3,1.8,4.3,8.7,13.5,62.5,3.6,7.5,13.533,2.2,0,915.43,
5371,2020-05-18,3,3.9,7,12.5,17.1,57.42,3.5,10.1,14,2.9,0,916.65,
5371,2020-05-19,3,7.5,10.2,13.8,18.5,58.38,4.6,9.5,12.15,3.3,0,915.31,
5371,2020-05-20,3,5.1,8,12.2,15.8,77.5,3.9,8.6,5.55,6.5,0,915.52,
5371,2020-05-21,3,4,7.4,13.7,20,62.42,3.7,8.2,14.433,2.1,0,916.43,
5371,2020-05-22,3,8.4,11.3,15.5,19.7,74.13,5.7,11.8,3.167,7.8,15.2,915.38,
5371,2020-05-23,3,5.3,5.5,7.6,13,97.42,5.7,14.1,0.033,7.7,3.5,916.34,
5371,2020-05-24,3,4.4,4,6.5,10.1,93.75,5.9,13.2,0.683,7.8,4.8,920.37,
5371,2020-05-25,3,3.6,5.9,8.7,13.4,85.04,7.1,14.7,4.317,6,0.4,922.93,
5371,2020-05-26,3,3.1,4.8,8.7,12.8,75.63,3.3,6.9,4.633,5.2,0,926.25,
5371,2020-05-27,3,1.1,6.5,12.2,17.9,61.25,2.9,8,8.8,5,0.5,925.35,
5371,2020-05-28,3,5.8,6.5,10,13.8,66.75,6.4,12.1,9.9,3.7,0,922.25,
5371,2020-05-29,3,4,6.7,10.5,14.9,54.63,4.4,9.9,13.333,1.7,0,919.63,
5371,2020-05-30,3,4.3,6.6,9.4,13.8,58.88,5.3,14.4,11.333,6,0,916.19,
5371,2020-05-31,3,3.1,5.1,9.5,13.8,66.38,4.5,10.1,10.567,6.1,0,915.06,
5371,2020-06-01,3,6.3,8.9,14.4,19.5,54.13,4.3,11,14.933,0,0,915.78,
5371,2020-06-02,3,6.8,10.2,16.2,22,48.42,3.8,9.8,14.483,3.3,0,912.12,
5371,2020-06-03,3,8.3,12.4,15.7,21.6,58.13,4,11.4,9.033,7.5,1.1,901.87,
5371,2020-06-04,3,6.5,6.3,10.8,12.9,90.88,4.5,10.1,0.033,7.7,13.8,892.29,
5371,2020-06-05,3,3.9,3.4,5.8,10.9,95.67,8.1,25.8,1.017,7.6,8.1,892.17,
5371,2020-06-06,3,2.5,2.8,6.5,10.1,95.92,8.4,16.3,3.1,6.9,5.5,897.35,
5371,2020-06-07,3,2.9,6.7,8.7,11.7,82.96,5.4,13.1,3.05,7.1,0,902.85,
5371,2020-06-08,3,1.4,6,10.1,15.2,64.75,1.7,6.4,1.5,5.8,0,907.97,
5371,2020-06-09,3,4.2,8,10.1,12.4,80.71,3.7,9,0.067,7.7,6.7,909.8,
5371,2020-06-10,3,7.8,8.1,9.3,12,91.75,4.8,10.4,0.05,7.7,6.9,908.02,
5371,2020-06-11,3,8.4,8.4,10.1,14,97.92,4.1,10,1.883,6.3,1.4,905.2,
5371,2020-06-12,3,8.8,10.2,16.5,23,76.38,6.7,13.7,12.4,1.7,0,904.97,
5371,2020-06-13,3,11.8,13.7,18.4,23.8,75.67,4.9,14.4,11.467,3,0,906.29,
5371,2020-06-14,3,12.5,12.4,14,15.6,98.79,4.5,9.7,0,7.8,37.5,907.9,
5371,2020-06-15,3,10.4,10.1,11.4,12.4,99.79,5.3,11,0,8,19.1,910.67,
5371,2020-06-16,3,7.8,11.2,12.7,14.6,96.67,3.3,7.3,0.75,7.7,0.6,910.57,
5371,2020-06-17,3,7.5,12.1,14.4,18.8,89,3.6,9.4,1.967,7.8,15.1,907.11,
5371,2020-06-18,3,7.1,9.8,11.6,14.4,95.54,4.3,9,1,7.3,0.4,907.57,
5371,2020-06-19,3,7.7,10,13.2,17.5,80.33,3.9,8.8,10.133,6.1,7.4,910.78,
5371,2020-06-20,3,9.5,10.5,13.3,17.5,81.5,4.9,10.2,5.7,7.4,0,914.5,
5371,2020-06-21,3,7.9,10.4,14.9,19.7,69.25,3.7,7.9,12.717,4.2,0,915.36,
5371,2020-06-22,3,9.3,12.5,14.9,17.8,78.54,4.6,9.3,9.167,3.3,0,918.06,
5371,2020-06-23,3,8.9,11.8,16.1,20.4,56.58,3.8,8.9,14.9,0.1,0,919.69,
5371,2020-06-24,3,9.2,12.1,16.3,20.7,56.08,4.9,11.7,14.133,1.3,0,918.16,
5371,2020-06-25,3,10.4,12.3,15.5,21.9,76.38,5.5,12.7,7.833,3.1,0,914.92,
5371,2020-06-26,3,8.7,11.5,17.5,22.9,67.46,5,10.3,13.35,1.8,0,910.51,
5371,2020-06-27,3,12.1,14,17.8,23.2,78.75,6.2,12.9,8.417,5.2,2.4,908.98,
5371,2020-06-28,3,8.7,9.5,14.4,18.6,85.96,7,14.8,2.283,7.6,0.4,910.08,
5371,2020-06-29,3,7.8,7.8,11.9,16.5,83.75,5.3,17.3,6.667,5.5,3.7,908.25,
5371,2020-06-30,3,6,7.7,11.5,15.5,75.83,8.3,16.5,6.2,5.4,0,906.79,
5371,2020-07-01,3,9.8,11.1,16,22.2,80.5,7.3,14.6,7.267,6,2.2,905.62,
5371,2020-07-02,3,10,9.9,14.4,20.2,83.58,4.7,11.6,5.767,6.5,4.7,907.47,
5371,2020-07-03,3,8.8,9.3,12.5,17.3,81.92,4.2,9.2,6.533,5.8,0,912.35,
5371,2020-07-04,3,7.7,9.7,14.5,19.4,71.04,8.6,15.4,9.4,7,1,912.48,
5371,2020-07-05,3,12.6,13,15.5,20.6,88.63,10.5,16.9,1.85,7.4,0.1,909.67,
5371,2020-07-06,3,5.9,7,10.5,14.6,80.25,5.9,15.2,5.1,6.7,0,909.98,
5371,2020-07-07,3,5.3,6.4,10.5,15.1,74.38,3.3,7.7,7.05,6.7,0.9,913.67,
5371,2020-07-08,3,8.3,8.1,9.7,10.9,94.88,4.5,10.2,0,7.8,11.1,910.85,
5371,2020-07-09,3,10.2,10.2,14.9,20.7,87.17,6.4,12.8,2.517,7.7,0.5,910.06,
5371,2020-07-10,3,8.7,8.9,15.3,19.7,75.75,7.6,17.7,4.283,7.5,0,908.35,
5371,2020-07-11,3,4.2,7,10.7,14.7,73.29,4.2,7.7,7.35,4.7,0,916.51,
5371,2020-07-12,3,3,8.4,12.6,17.4,60.5,2.9,7.4,8.967,3.2,0,920,
5371,2020-07-13,3,5.5,9.2,14.9,20.6,55.83,3.3,8.9,12.4,5.1,0,917.08,
5371,2020-07-14,3,7,11.3,16.4,22.1,57.5,4.1,10.9,11.433,7.3,8.1,910.55,
5371,2020-07-15,3,8,10,11.3,13.7,94.33,3.9,9.3,1.517,7.1,13.3,908.4,
5371,2020-07-16,3,7.9,9.1,9.9,10.9,93.58,2.7,7.7,0.083,7.9,2.9,911.31,
5371,2020-07-17,3,8.4,8.9,12.7,16.5,74.5,3.3,6.7,9.15,4,0,914.51,
5371,2020-07-18,3,5.6,10.9,15.3,20.5,62.54,1.8,4.6,6.25,3.7,0,914.91,
5371,2020-07-19,3,7.1,13.5,17.7,22.7,58.38,2.8,8,11.033,6.6,0,912.82,
5371,2020-07-20,3,10,11.6,15.4,19.6,73.25,4.4,8.1,7.8,5.8,0.6,913.01,
5371,2020-07-21,3,8.1,10.3,14,19.2,61.83,4.4,8.3,13.2,2.1,0,916.04,
5371,2020-07-22,3,3.7,9.5,14.5,20.3,54.33,2.9,7.7,14.183,2,0,915.7,
5371,2020-07-23,3,8,10.3,15.1,20.3,58.38,3.2,8.8,13.833,3.2,0,911.71,
5371,2020-07-24,3,9.5,13.2,16.6,22,58.29,3.5,9.5,5.45,5.5,0,908.41,
